key,size_bytes,ingest_date,storage_class
s3://demo-data-lake/bronze/customer/dt=2025-10-05/region=us/customer_20251005_0000.parquet,20808092,2025-10-05,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-05/region=us/customer_20251005_0001.parquet,39976754,2025-10-05,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-05/region=us/customer_20251005_0002.parquet,14128051,2025-10-05,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-05/region=us/customer_20251005_0003.parquet,17935689,2025-10-05,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-05/region=us/customer_20251005_0004.parquet,41605323,2025-10-05,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-05/region=us/customer_20251005_0005.parquet,21991978,2025-10-05,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-05/region=us/customer_20251005_0006.parquet,35009899,2025-10-05,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-05/region=us/customer_20251005_0007.parquet,31049600,2025-10-05,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-05/region=us/customer_20251005_0008.parquet,40363915,2025-10-05,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-05/region=us/customer_20251005_0009.parquet,41966519,2025-10-05,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-05/region=us/customer_20251005_0010.parquet,33029796,2025-10-05,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-05/region=us/customer_20251005_0011.parquet,19352254,2025-10-05,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-05/region=us/customer_20251005_0012.parquet,7744643,2025-10-05,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-05/region=us/customer_20251005_0013.parquet,48265470,2025-10-05,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-05/region=us/customer_20251005_0014.parquet,44557806,2025-10-05,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-05/region=us/customer_20251005_0015.parquet,3796291,2025-10-05,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-05/region=us/customer_20251005_0016.parquet,36131684,2025-10-05,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-05/region=us/customer_20251005_0017.parquet,42244916,2025-10-05,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-05/region=us/customer_20251005_0018.parquet,48882761,2025-10-05,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-05/region=us/customer_20251005_0019.parquet,37584509,2025-10-05,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-05/region=us/customer_20251005_0020.parquet,8742155,2025-10-05,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-05/region=us/customer_20251005_0021.parquet,18644408,2025-10-05,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-05/region=us/customer_20251005_0022.parquet,7193596,2025-10-05,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-05/region=us/customer_20251005_0023.parquet,20577290,2025-10-05,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-05/region=us/customer_20251005_0024.parquet,13374270,2025-10-05,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-05/region=us/customer_20251005_0025.parquet,43449494,2025-10-05,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-05/region=us/customer_20251005_0026.parquet,18720694,2025-10-05,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-05/region=us/customer_20251005_0027.parquet,27266192,2025-10-05,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-05/region=us/customer_20251005_0028.parquet,2482122,2025-10-05,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-05/region=us/customer_20251005_0029.parquet,20239172,2025-10-05,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-05/region=us/customer_20251005_0030.parquet,12575181,2025-10-05,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-05/region=us/customer_20251005_0031.parquet,47658152,2025-10-05,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-05/region=us/customer_20251005_0032.parquet,7208055,2025-10-05,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-05/region=us/customer_20251005_0033.parquet,18689489,2025-10-05,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-05/region=us/customer_20251005_0034.parquet,14510270,2025-10-05,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-05/region=us/customer_20251005_0035.parquet,1434663,2025-10-05,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-05/region=us/customer_20251005_0036.parquet,2370250,2025-10-05,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-05/region=us/customer_20251005_0037.parquet,11702220,2025-10-05,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-05/region=us/customer_20251005_0038.parquet,18495620,2025-10-05,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-05/region=us/customer_20251005_0039.parquet,11140639,2025-10-05,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-05/region=us/customer_20251005_0040.parquet,45171403,2025-10-05,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-05/region=us/customer_20251005_0041.parquet,16136813,2025-10-05,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-05/region=us/customer_20251005_0042.parquet,13052093,2025-10-05,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-06/region=us/customer_20251006_0000.parquet,38798142,2025-10-06,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-06/region=us/customer_20251006_0001.parquet,3831236,2025-10-06,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-06/region=us/customer_20251006_0002.parquet,22847323,2025-10-06,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-06/region=us/customer_20251006_0003.parquet,15496269,2025-10-06,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-06/region=us/customer_20251006_0004.parquet,12337052,2025-10-06,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-06/region=us/customer_20251006_0005.parquet,22346216,2025-10-06,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-06/region=us/customer_20251006_0006.parquet,44433455,2025-10-06,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-06/region=us/customer_20251006_0007.parquet,39172114,2025-10-06,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-06/region=us/customer_20251006_0008.parquet,28991738,2025-10-06,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-06/region=us/customer_20251006_0009.parquet,41225765,2025-10-06,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-06/region=us/customer_20251006_0010.parquet,5833404,2025-10-06,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-06/region=us/customer_20251006_0011.parquet,32830493,2025-10-06,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-06/region=us/customer_20251006_0012.parquet,47255243,2025-10-06,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-06/region=us/customer_20251006_0013.parquet,11176349,2025-10-06,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-06/region=us/customer_20251006_0014.parquet,18982007,2025-10-06,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-06/region=us/customer_20251006_0015.parquet,37123235,2025-10-06,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-06/region=us/customer_20251006_0016.parquet,49910149,2025-10-06,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-06/region=us/customer_20251006_0017.parquet,15289048,2025-10-06,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-06/region=us/customer_20251006_0018.parquet,33328385,2025-10-06,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-06/region=us/customer_20251006_0019.parquet,12071685,2025-10-06,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-06/region=us/customer_20251006_0020.parquet,42684766,2025-10-06,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-06/region=us/customer_20251006_0021.parquet,14875773,2025-10-06,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-06/region=us/customer_20251006_0022.parquet,23770979,2025-10-06,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-06/region=us/customer_20251006_0023.parquet,27409912,2025-10-06,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-06/region=us/customer_20251006_0024.parquet,44298254,2025-10-06,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-06/region=us/customer_20251006_0025.parquet,47296331,2025-10-06,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-06/region=us/customer_20251006_0026.parquet,17765860,2025-10-06,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-06/region=us/customer_20251006_0027.parquet,11192955,2025-10-06,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-06/region=us/customer_20251006_0028.parquet,46339609,2025-10-06,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-06/region=us/customer_20251006_0029.parquet,11285511,2025-10-06,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-06/region=us/customer_20251006_0030.parquet,44369374,2025-10-06,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-06/region=us/customer_20251006_0031.parquet,13650115,2025-10-06,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-06/region=us/customer_20251006_0032.parquet,11760454,2025-10-06,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-06/region=us/customer_20251006_0033.parquet,18233123,2025-10-06,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-06/region=us/customer_20251006_0034.parquet,36785223,2025-10-06,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-06/region=us/customer_20251006_0035.parquet,10557855,2025-10-06,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-06/region=us/customer_20251006_0036.parquet,9286953,2025-10-06,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-06/region=us/customer_20251006_0037.parquet,41890635,2025-10-06,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-06/region=us/customer_20251006_0038.parquet,39081009,2025-10-06,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-06/region=us/customer_20251006_0039.parquet,26135058,2025-10-06,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-07/region=us/customer_20251007_0000.parquet,21563688,2025-10-07,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-07/region=us/customer_20251007_0001.parquet,7660448,2025-10-07,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-07/region=us/customer_20251007_0002.parquet,28339426,2025-10-07,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-07/region=us/customer_20251007_0003.parquet,28199823,2025-10-07,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-07/region=us/customer_20251007_0004.parquet,41440682,2025-10-07,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-07/region=us/customer_20251007_0005.parquet,24181565,2025-10-07,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-07/region=us/customer_20251007_0006.parquet,42623563,2025-10-07,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-07/region=us/customer_20251007_0007.parquet,17114554,2025-10-07,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-07/region=us/customer_20251007_0008.parquet,5507508,2025-10-07,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-07/region=us/customer_20251007_0009.parquet,1536916,2025-10-07,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-07/region=us/customer_20251007_0010.parquet,43532610,2025-10-07,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-07/region=us/customer_20251007_0011.parquet,32194790,2025-10-07,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-07/region=us/customer_20251007_0012.parquet,45318802,2025-10-07,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-07/region=us/customer_20251007_0013.parquet,27673136,2025-10-07,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-07/region=us/customer_20251007_0014.parquet,46427818,2025-10-07,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-07/region=us/customer_20251007_0015.parquet,44519734,2025-10-07,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-07/region=us/customer_20251007_0016.parquet,23851516,2025-10-07,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-07/region=us/customer_20251007_0017.parquet,5138928,2025-10-07,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-07/region=us/customer_20251007_0018.parquet,18117072,2025-10-07,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-07/region=us/customer_20251007_0019.parquet,2838195,2025-10-07,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-07/region=us/customer_20251007_0020.parquet,34921507,2025-10-07,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-07/region=us/customer_20251007_0021.parquet,37812162,2025-10-07,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-07/region=us/customer_20251007_0022.parquet,571366,2025-10-07,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-07/region=us/customer_20251007_0023.parquet,45991457,2025-10-07,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-07/region=us/customer_20251007_0024.parquet,6024188,2025-10-07,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-07/region=us/customer_20251007_0025.parquet,39886735,2025-10-07,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-07/region=us/customer_20251007_0026.parquet,9412687,2025-10-07,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-07/region=us/customer_20251007_0027.parquet,2513991,2025-10-07,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-07/region=us/customer_20251007_0028.parquet,39349028,2025-10-07,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-07/region=us/customer_20251007_0029.parquet,1528250,2025-10-07,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-07/region=us/customer_20251007_0030.parquet,42466525,2025-10-07,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-07/region=us/customer_20251007_0031.parquet,1779034,2025-10-07,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-07/region=us/customer_20251007_0032.parquet,17236401,2025-10-07,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-07/region=us/customer_20251007_0033.parquet,45399066,2025-10-07,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-07/region=us/customer_20251007_0034.parquet,30363721,2025-10-07,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-07/region=us/customer_20251007_0035.parquet,33264566,2025-10-07,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-07/region=us/customer_20251007_0036.parquet,7723194,2025-10-07,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-07/region=us/customer_20251007_0037.parquet,21347613,2025-10-07,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-07/region=us/customer_20251007_0038.parquet,17245927,2025-10-07,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-07/region=us/customer_20251007_0039.parquet,27207479,2025-10-07,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-07/region=us/customer_20251007_0040.parquet,46259601,2025-10-07,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-08/region=us/customer_20251008_0000.parquet,23716397,2025-10-08,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-08/region=us/customer_20251008_0001.parquet,39039563,2025-10-08,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-08/region=us/customer_20251008_0002.parquet,13612653,2025-10-08,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-08/region=us/customer_20251008_0003.parquet,32153,2025-10-08,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-08/region=us/customer_20251008_0004.parquet,14530464,2025-10-08,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-08/region=us/customer_20251008_0005.parquet,31598192,2025-10-08,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-08/region=us/customer_20251008_0006.parquet,10101385,2025-10-08,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-08/region=us/customer_20251008_0007.parquet,5522516,2025-10-08,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-08/region=us/customer_20251008_0008.parquet,17090093,2025-10-08,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-08/region=us/customer_20251008_0009.parquet,46480543,2025-10-08,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-08/region=us/customer_20251008_0010.parquet,39771166,2025-10-08,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-08/region=us/customer_20251008_0011.parquet,39929123,2025-10-08,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-08/region=us/customer_20251008_0012.parquet,39946901,2025-10-08,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-08/region=us/customer_20251008_0013.parquet,1665160,2025-10-08,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-08/region=us/customer_20251008_0014.parquet,29429117,2025-10-08,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-08/region=us/customer_20251008_0015.parquet,40750162,2025-10-08,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-08/region=us/customer_20251008_0016.parquet,46594202,2025-10-08,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-08/region=us/customer_20251008_0017.parquet,5107336,2025-10-08,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-08/region=us/customer_20251008_0018.parquet,7184251,2025-10-08,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-08/region=us/customer_20251008_0019.parquet,2432752,2025-10-08,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-08/region=us/customer_20251008_0020.parquet,13632708,2025-10-08,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-08/region=us/customer_20251008_0021.parquet,12805509,2025-10-08,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-08/region=us/customer_20251008_0022.parquet,30516208,2025-10-08,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-08/region=us/customer_20251008_0023.parquet,27029076,2025-10-08,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-08/region=us/customer_20251008_0024.parquet,12073006,2025-10-08,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-08/region=us/customer_20251008_0025.parquet,6283326,2025-10-08,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-08/region=us/customer_20251008_0026.parquet,13181476,2025-10-08,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-08/region=us/customer_20251008_0027.parquet,42417867,2025-10-08,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-08/region=us/customer_20251008_0028.parquet,33208846,2025-10-08,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-08/region=us/customer_20251008_0029.parquet,23943044,2025-10-08,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-08/region=us/customer_20251008_0030.parquet,13289724,2025-10-08,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-08/region=us/customer_20251008_0031.parquet,12235786,2025-10-08,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-08/region=us/customer_20251008_0032.parquet,23316286,2025-10-08,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-08/region=us/customer_20251008_0033.parquet,32571047,2025-10-08,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-08/region=us/customer_20251008_0034.parquet,39160410,2025-10-08,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-09/region=us/customer_20251009_0000.parquet,7537476,2025-10-09,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-09/region=us/customer_20251009_0001.parquet,7633257,2025-10-09,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-09/region=us/customer_20251009_0002.parquet,16796798,2025-10-09,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-09/region=us/customer_20251009_0003.parquet,17715722,2025-10-09,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-09/region=us/customer_20251009_0004.parquet,37032998,2025-10-09,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-09/region=us/customer_20251009_0005.parquet,22258160,2025-10-09,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-09/region=us/customer_20251009_0006.parquet,20732750,2025-10-09,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-09/region=us/customer_20251009_0007.parquet,13150866,2025-10-09,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-09/region=us/customer_20251009_0008.parquet,7849490,2025-10-09,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-09/region=us/customer_20251009_0009.parquet,30637243,2025-10-09,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-09/region=us/customer_20251009_0010.parquet,35191706,2025-10-09,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-09/region=us/customer_20251009_0011.parquet,28488108,2025-10-09,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-09/region=us/customer_20251009_0012.parquet,1058697,2025-10-09,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-09/region=us/customer_20251009_0013.parquet,37655109,2025-10-09,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-09/region=us/customer_20251009_0014.parquet,14382099,2025-10-09,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-09/region=us/customer_20251009_0015.parquet,42245982,2025-10-09,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-09/region=us/customer_20251009_0016.parquet,38762060,2025-10-09,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-09/region=us/customer_20251009_0017.parquet,24683062,2025-10-09,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-09/region=us/customer_20251009_0018.parquet,11177618,2025-10-09,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-09/region=us/customer_20251009_0019.parquet,5448109,2025-10-09,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-09/region=us/customer_20251009_0020.parquet,4481071,2025-10-09,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-09/region=us/customer_20251009_0021.parquet,25648601,2025-10-09,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-09/region=us/customer_20251009_0022.parquet,41495496,2025-10-09,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-09/region=us/customer_20251009_0023.parquet,34625720,2025-10-09,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-09/region=us/customer_20251009_0024.parquet,45330030,2025-10-09,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-09/region=us/customer_20251009_0025.parquet,36748415,2025-10-09,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-09/region=us/customer_20251009_0026.parquet,41819138,2025-10-09,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-09/region=us/customer_20251009_0027.parquet,9606733,2025-10-09,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-09/region=us/customer_20251009_0028.parquet,5994583,2025-10-09,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-09/region=us/customer_20251009_0029.parquet,20224377,2025-10-09,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-09/region=us/customer_20251009_0030.parquet,13889604,2025-10-09,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-09/region=us/customer_20251009_0031.parquet,20735853,2025-10-09,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-09/region=us/customer_20251009_0032.parquet,12597581,2025-10-09,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-09/region=us/customer_20251009_0033.parquet,26277777,2025-10-09,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-09/region=us/customer_20251009_0034.parquet,29625729,2025-10-09,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-09/region=us/customer_20251009_0035.parquet,37995400,2025-10-09,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-09/region=us/customer_20251009_0036.parquet,19834978,2025-10-09,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-09/region=us/customer_20251009_0037.parquet,44726938,2025-10-09,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-09/region=us/customer_20251009_0038.parquet,31755098,2025-10-09,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-09/region=us/customer_20251009_0039.parquet,8076019,2025-10-09,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-10/region=us/customer_20251010_0000.parquet,26764363,2025-10-10,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-10/region=us/customer_20251010_0001.parquet,3896345,2025-10-10,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-10/region=us/customer_20251010_0002.parquet,24636374,2025-10-10,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-10/region=us/customer_20251010_0003.parquet,6858699,2025-10-10,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-10/region=us/customer_20251010_0004.parquet,28026705,2025-10-10,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-10/region=us/customer_20251010_0005.parquet,16184114,2025-10-10,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-10/region=us/customer_20251010_0006.parquet,30273559,2025-10-10,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-10/region=us/customer_20251010_0007.parquet,46176900,2025-10-10,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-10/region=us/customer_20251010_0008.parquet,35166931,2025-10-10,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-10/region=us/customer_20251010_0009.parquet,10475845,2025-10-10,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-10/region=us/customer_20251010_0010.parquet,49355802,2025-10-10,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-10/region=us/customer_20251010_0011.parquet,34006528,2025-10-10,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-10/region=us/customer_20251010_0012.parquet,21691470,2025-10-10,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-10/region=us/customer_20251010_0013.parquet,11845629,2025-10-10,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-10/region=us/customer_20251010_0014.parquet,2686106,2025-10-10,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-10/region=us/customer_20251010_0015.parquet,41202933,2025-10-10,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-10/region=us/customer_20251010_0016.parquet,6196908,2025-10-10,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-10/region=us/customer_20251010_0017.parquet,32223707,2025-10-10,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-10/region=us/customer_20251010_0018.parquet,16782535,2025-10-10,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-10/region=us/customer_20251010_0019.parquet,19818876,2025-10-10,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-10/region=us/customer_20251010_0020.parquet,14573721,2025-10-10,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-10/region=us/customer_20251010_0021.parquet,406129,2025-10-10,STANDARD
